colour_depth,cell_px,series,degradation,severity,condition,decoder,frames,shape_ser,colour_ser,symbol_ser,byte_error_rate,fixed_rs,fixed_yield,fixed_goodput_mbps,best_rs,best_code_rate,best_yield,best_payload_bytes,goodput_mbps,ceiling_mbps
16,4,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0.260684,0.260684,0.260579,"RS(155,125)",0,0,"RS(255,85)",0.333333,1,12645,3.0348,9.13152
16,4,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0.775573,0.775573,0.775602,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0.50362,0.50362,0.503667,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0.775573,0.775573,0.775602,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0.503515,0.503515,0.503562,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0.925397,0.925397,0.925365,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0.849072,0.849072,0.849144,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0.925397,0.925397,0.925365,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0.848908,0.848908,0.84898,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0.93501,0.93501,0.93497,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0.908911,0.908911,0.908835,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0.93501,0.93501,0.93497,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0.908859,0.908859,0.908782,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bt709_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=bilinear)",luma/mean,4,0,0.744822,0.744822,0.744924,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bt709_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=bilinear)",luma/saturated,4,0,0.496248,0.496248,0.49628,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bt709_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=bilinear)",max/mean,4,0,0.740965,0.740965,0.741066,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bt709_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=bilinear)",max/saturated,4,0,0.495939,0.495939,0.495971,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bt709_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=nearest)",luma/mean,4,0,0.497963,0.497963,0.498078,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bt709_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=nearest)",luma/saturated,4,0,0.170581,0.170581,0.170566,"RS(155,125)",0,0,"RS(255,137)",0.537255,1,20393,4.89432,9.13152
16,4,chroma_bt709_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=nearest)",max/mean,4,0,0.497037,0.497037,0.497149,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_bt709_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=nearest)",max/saturated,4,0,0.170581,0.170581,0.170566,"RS(155,125)",0,0,"RS(255,137)",0.537255,1,20393,4.89432,9.13152
16,4,chroma_nearest,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,chroma_nearest,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,chroma_nearest,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,chroma_nearest,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,chroma_nearest,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0.615551,0.615551,0.615418,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0.118502,0.118502,0.118334,"RS(155,125)",0,0,"RS(255,163)",0.639216,1,24267,5.82408,9.13152
16,4,chroma_nearest,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0.000663635,0.599236,0.599848,0.59971,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0.000663635,0.115703,0.116366,0.116221,"RS(155,125)",0,0,"RS(255,167)",0.654902,1,24863,5.96712,9.13152
16,4,chroma_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0.484474,0.484474,0.484536,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0.218796,0.218796,0.218822,"RS(155,125)",0,0,"RS(255,111)",0.435294,1,16519,3.96456,9.13152
16,4,chroma_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0,0.484474,0.484474,0.484536,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0,0.218796,0.218796,0.218822,"RS(155,125)",0,0,"RS(255,111)",0.435294,1,16519,3.96456,9.13152
16,4,chroma_nearest,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0.888378,0.888378,0.888394,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0.73998,0.73998,0.739954,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0.000183978,0.887465,0.887635,0.88765,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0.000183978,0.73973,0.739914,0.739888,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0.886282,0.886282,0.886155,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0.844847,0.844847,0.844668,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0,0.886275,0.886275,0.886149,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,chroma_nearest,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0,0.844354,0.844354,0.844174,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,clean,clean,0,clean,luma/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,clean,clean,0,clean,luma/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,clean,clean,0,clean,max/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,clean,clean,0,clean,max/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,noise,noise,10,noise(10),luma/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,noise,noise,10,noise(10),luma/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,noise,noise,10,noise(10),max/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,noise,noise,10,noise(10),max/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,noise,noise,20,noise(20),luma/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,noise,noise,20,noise(20),luma/saturated,4,0,3.94239e-05,3.94239e-05,3.94997e-05,"RS(155,125)",1,7.3452,"RS(255,253)",0.992157,1,37677,9.04248,9.13152
16,4,noise,noise,20,noise(20),max/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,noise,noise,20,noise(20),max/saturated,4,0,4.59945e-05,4.59945e-05,4.60829e-05,"RS(155,125)",1,7.3452,"RS(255,253)",0.992157,1,37677,9.04248,9.13152
16,4,noise,noise,40,noise(40),luma/mean,4,0,0.0006045,0.0006045,0.000605662,"RS(155,125)",1,7.3452,"RS(255,251)",0.984314,1,37379,8.97096,9.13152
16,4,noise,noise,40,noise(40),luma/saturated,4,0,0.0869888,0.0869888,0.0869585,"RS(155,125)",0,0,"RS(255,179)",0.701961,1,26651,6.39624,9.13152
16,4,noise,noise,40,noise(40),max/mean,4,0,0.000499369,0.000499369,0.000500329,"RS(155,125)",1,7.3452,"RS(255,251)",0.984314,1,37379,8.97096,9.13152
16,4,noise,noise,40,noise(40),max/saturated,4,0,0.0837298,0.0837298,0.0837064,"RS(155,125)",0,0,"RS(255,181)",0.709804,1,26949,6.46776,9.13152
16,4,noise,noise,60,noise(60),luma/mean,4,7.88478e-05,0.0403175,0.0403635,0.0403884,"RS(155,125)",0.75,5.5089,"RS(255,215)",0.843137,1,32015,7.6836,9.13152
16,4,noise,noise,60,noise(60),luma/saturated,4,7.88478e-05,0.297026,0.297105,0.297176,"RS(155,125)",0,0,"RS(255,57)",0.223529,1,8473,2.03352,9.13152
16,4,noise,noise,60,noise(60),max/mean,4,0,0.0278858,0.0278858,0.0279065,"RS(155,125)",1,7.3452,"RS(255,223)",0.87451,1,33207,7.96968,9.13152
16,4,noise,noise,60,noise(60),max/saturated,4,0,0.288787,0.288787,0.288841,"RS(155,125)",0,0,"RS(255,57)",0.223529,1,8473,2.03352,9.13152
16,4,noise,noise,80,noise(80),luma/mean,4,0.00310135,0.206726,0.207416,0.2074,"RS(155,125)",0,0,"RS(255,101)",0.396078,1,15029,3.60696,9.13152
16,4,noise,noise,80,noise(80),luma/saturated,4,0.00310135,0.455234,0.457396,0.457406,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,noise,noise,80,noise(80),max/mean,4,0.000197119,0.161086,0.161152,0.161099,"RS(155,125)",0,0,"RS(255,139)",0.545098,1,20691,4.96584,9.13152
16,4,noise,noise,80,noise(80),max/saturated,4,0.000197119,0.451403,0.451515,0.45156,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,37826,0,9.13152
16,4,perspective,perspective,0.05,perspective(0.05),luma/mean,4,0.00295679,0,0.00295679,0.00296248,"RS(155,125)",1,7.3452,"RS(155,149)",0.96129,1,36485,8.7564,9.13152
16,4,perspective,perspective,0.05,perspective(0.05),luma/saturated,4,0.00295679,0,0.00295679,0.00296248,"RS(155,125)",1,7.3452,"RS(155,149)",0.96129,1,36485,8.7564,9.13152
16,4,perspective,perspective,0.05,perspective(0.05),max/mean,4,0.00295679,0,0.00295679,0.00296248,"RS(155,125)",1,7.3452,"RS(155,149)",0.96129,1,36485,8.7564,9.13152
16,4,perspective,perspective,0.05,perspective(0.05),max/saturated,4,0.00295679,0,0.00295679,0.00296248,"RS(155,125)",1,7.3452,"RS(155,149)",0.96129,1,36485,8.7564,9.13152
16,4,perspective,perspective,0.1,perspective(0.1),luma/mean,4,0.00980998,0,0.00980998,0.00982883,"RS(155,125)",1,7.3452,"RS(255,233)",0.913725,1,34697,8.32728,9.13152
16,4,perspective,perspective,0.1,perspective(0.1),luma/saturated,4,0.00980998,0,0.00980998,0.00982883,"RS(155,125)",1,7.3452,"RS(255,233)",0.913725,1,34697,8.32728,9.13152
16,4,perspective,perspective,0.1,perspective(0.1),max/mean,4,0.00977712,0,0.00977712,0.00979592,"RS(155,125)",1,7.3452,"RS(255,235)",0.921569,1,34995,8.3988,9.13152
16,4,perspective,perspective,0.1,perspective(0.1),max/saturated,4,0.00977712,0,0.00977712,0.00979592,"RS(155,125)",1,7.3452,"RS(255,235)",0.921569,1,34995,8.3988,9.13152
16,4,perspective,perspective,0.15,perspective(0.15),luma/mean,4,0.0228724,0,0.0228724,0.0228901,"RS(155,125)",1,7.3452,"RS(255,223)",0.87451,1,33207,7.96968,9.13152
16,4,perspective,perspective,0.15,perspective(0.15),luma/saturated,4,0.0228724,0,0.0228724,0.0228901,"RS(155,125)",1,7.3452,"RS(255,223)",0.87451,1,33207,7.96968,9.13152
16,4,perspective,perspective,0.15,perspective(0.15),max/mean,4,0.0228001,0,0.0228001,0.0228242,"RS(155,125)",1,7.3452,"RS(255,223)",0.87451,1,33207,7.96968,9.13152
16,4,perspective,perspective,0.15,perspective(0.15),max/saturated,4,0.0228001,0,0.0228001,0.0228242,"RS(155,125)",1,7.3452,"RS(255,223)",0.87451,1,33207,7.96968,9.13152
16,4,perspective,perspective,0.2,perspective(0.2),luma/mean,4,0.0626577,0,0.0626577,0.0626267,"RS(155,125)",0.25,1.8363,"RS(255,177)",0.694118,1,26353,6.32472,9.13152
16,4,perspective,perspective,0.2,perspective(0.2),luma/saturated,4,0.0626577,0,0.0626577,0.0626267,"RS(155,125)",0.25,1.8363,"RS(255,177)",0.694118,1,26353,6.32472,9.13152
16,4,perspective,perspective,0.2,perspective(0.2),max/mean,4,0.0628285,0,0.0628285,0.0627979,"RS(155,125)",0.25,1.8363,"RS(255,175)",0.686275,1,26055,6.2532,9.13152
16,4,perspective,perspective,0.2,perspective(0.2),max/saturated,4,0.0628285,0,0.0628285,0.0627979,"RS(155,125)",0.25,1.8363,"RS(255,175)",0.686275,1,26055,6.2532,9.13152
16,4,perspective,perspective,0.3,perspective(0.3),luma/mean,4,0.254632,0.00312106,0.255322,0.255398,"RS(155,125)",0,0,"RS(255,197)",0.772549,0.25,29333,1.75998,9.13152
16,4,perspective,perspective,0.3,perspective(0.3),luma/saturated,4,0.254632,0.0033576,0.255303,0.255379,"RS(155,125)",0,0,"RS(255,197)",0.772549,0.25,29333,1.75998,9.13152
16,4,perspective,perspective,0.3,perspective(0.3),max/mean,4,0.255427,0.00249028,0.255953,0.256024,"RS(155,125)",0,0,"RS(255,197)",0.772549,0.25,29333,1.75998,9.13152
16,4,perspective,perspective,0.3,perspective(0.3),max/saturated,4,0.255427,0.0038504,0.256308,0.256379,"RS(155,125)",0,0,"RS(255,197)",0.772549,0.25,29333,1.75998,9.13152
16,4,white_balance,white_balance,0.5,white_balance(0.5),luma/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,0.5,white_balance(0.5),luma/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,0.5,white_balance(0.5),max/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,0.5,white_balance(0.5),max/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,1,white_balance(1),luma/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,1,white_balance(1),luma/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,1,white_balance(1),max/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,1,white_balance(1),max/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,2,white_balance(2),luma/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,2,white_balance(2),luma/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,2,white_balance(2),max/mean,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,2,white_balance(2),max/saturated,4,0,0,0,0,"RS(155,125)",1,7.3452,"RS(255,254)",0.996078,1,37826,9.07824,9.13152
16,4,white_balance,white_balance,3,white_balance(3),luma/mean,4,0,0.250355,0.250355,0.250257,"RS(155,125)",0,0,"RS(255,77)",0.301961,1,11453,2.74872,9.13152
16,4,white_balance,white_balance,3,white_balance(3),luma/saturated,4,0,0.250355,0.250355,0.250257,"RS(155,125)",0,0,"RS(255,77)",0.301961,1,11453,2.74872,9.13152
16,4,white_balance,white_balance,3,white_balance(3),max/mean,4,0,0.250355,0.250355,0.250257,"RS(155,125)",0,0,"RS(255,77)",0.301961,1,11453,2.74872,9.13152
16,4,white_balance,white_balance,3,white_balance(3),max/saturated,4,0,0.250355,0.250355,0.250257,"RS(155,125)",0,0,"RS(255,77)",0.301961,1,11453,2.74872,9.13152
16,4,white_balance,white_balance,4,white_balance(4),luma/mean,4,0,0.250355,0.250355,0.250257,"RS(155,125)",0,0,"RS(255,77)",0.301961,1,11453,2.74872,9.13152
16,4,white_balance,white_balance,4,white_balance(4),luma/saturated,4,0,0.250355,0.250355,0.250257,"RS(155,125)",0,0,"RS(255,77)",0.301961,1,11453,2.74872,9.13152
16,4,white_balance,white_balance,4,white_balance(4),max/mean,4,0,0.250355,0.250355,0.250257,"RS(155,125)",0,0,"RS(255,77)",0.301961,1,11453,2.74872,9.13152
16,4,white_balance,white_balance,4,white_balance(4),max/saturated,4,0,0.250355,0.250355,0.250257,"RS(155,125)",0,0,"RS(255,77)",0.301961,1,11453,2.74872,9.13152
16,5,blur,blur,0.5,blur(0.5),luma/mean,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,0.5,blur(0.5),luma/saturated,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,0.5,blur(0.5),max/mean,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,0.5,blur(0.5),max/saturated,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,0.75,blur(0.75),luma/mean,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,0.75,blur(0.75),luma/saturated,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,0.75,blur(0.75),max/mean,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,0.75,blur(0.75),max/saturated,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,1,blur(1),luma/mean,4,0.00024583,0,0.00024583,0.000227704,"RS(155,125)",1,5.0952,"RS(255,253)",0.992157,1,26039,6.24936,6.34584
16,5,blur,blur,1,blur(1),luma/saturated,4,0.00024583,0,0.00024583,0.000227704,"RS(155,125)",1,5.0952,"RS(255,253)",0.992157,1,26039,6.24936,6.34584
16,5,blur,blur,1,blur(1),max/mean,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,1,blur(1),max/saturated,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,blur,blur,1.25,blur(1.25),luma/mean,4,0.196106,0.000217465,0.196229,0.196025,"RS(155,125)",0,0,"RS(255,105)",0.411765,1,10795,2.5908,6.34584
16,5,blur,blur,1.25,blur(1.25),luma/saturated,4,0.196106,0.000104005,0.196163,0.195958,"RS(155,125)",0,0,"RS(255,105)",0.411765,1,10795,2.5908,6.34584
16,5,blur,blur,1.25,blur(1.25),max/mean,4,0.254472,0,0.254472,0.254213,"RS(155,125)",0,0,"RS(255,85)",0.333333,1,8735,2.0964,6.34584
16,5,blur,blur,1.25,blur(1.25),max/saturated,4,0.254472,0.000349835,0.254718,0.254459,"RS(155,125)",0,0,"RS(255,85)",0.333333,1,8735,2.0964,6.34584
16,5,blur,blur,1.5,blur(1.5),luma/mean,4,0.41465,0.0132654,0.420001,0.42,"RS(155,125)",0,0,"RS(255,5)",0.0196078,0.5,495,0.0594,6.34584
16,5,blur,blur,1.5,blur(1.5),luma/saturated,4,0.41465,0.00616467,0.416257,0.416271,"RS(155,125)",0,0,"RS(255,5)",0.0196078,0.75,495,0.0891,6.34584
16,5,blur,blur,1.5,blur(1.5),max/mean,4,0.45611,0.00129534,0.456469,0.456423,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,blur,blur,1.5,blur(1.5),max/saturated,4,0.45611,0.00864188,0.459173,0.459137,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,blur,blur,2,blur(2),luma/mean,4,0.610973,0.25295,0.682642,0.682476,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,blur,blur,2,blur(2),luma/saturated,4,0.610973,0.0927537,0.638138,0.638008,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,blur,blur,2,blur(2),max/mean,4,0.623454,0.13307,0.65995,0.660047,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,blur,blur,2,blur(2),max/saturated,4,0.623454,0.0768976,0.647574,0.64777,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,chroma_bilinear,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,chroma_bilinear,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,chroma_bilinear,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,chroma_bilinear,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0,0,0,"RS(155,125)",1,5.0952,"RS(155,154)",0.993548,1,26160,6.2784,6.34584
16,5,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0.448508,0.448508,0.448653,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0.133959,0.133959,0.134156,"RS(155,125)",0,0,"RS(255,157)",0.615686,1,16151,3.87624,6.34584
16,5,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0.448508,0.448508,0.448653,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0.133959,0.133959,0.134156,"RS(155,125)",0,0,"RS(255,157)",0.615686,1,16151,3.87624,6.34584
16,5,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0.68771,0.68771,0.687467,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0.3468,0.3468,0.346973,"RS(155,125)",0,0,"RS(255,41)",0.160784,0.75,4203,0.75654,6.34584
16,5,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0.68771,0.68771,0.687467,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,26142,0,6.34584
16,5,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0.346526,0.346526,0.346698,"RS(155,125)",0,0,"RS(255,41)",0.160784,0.75,4203,0.75654,6.34584
